dev1,Where is the Hoppings funfair held?,"Another green space in Newcastle is the Town Moor, lying immediately north of the city centre.",1
dev1,Where is the Hoppings funfair held?,It is larger than London's famous Hyde Park and Hampstead Heath put together and the freemen of the city have the right to graze cattle on it.,0
dev1,Where is the Hoppings funfair held?,"The right incidentally extends to the pitch of St. James' Park, Newcastle United Football Club's ground, though this is not exercised, although the Freemen do collect rent for the loss of privilege.",0
dev1,Where is the Hoppings funfair held?,"Honorary freemen include Bob Geldof, King Harald V of Norway, Bobby Robson, Alan Shearer, the late Nelson Mandela and the Royal Shakespeare Company.",0
dev1,Where is the Hoppings funfair held?,"The Hoppings funfair, said to be the largest travelling funfair in Europe, is held here annually in June.",0
dev2,Which park in England has an alliterative name?,"Another green space in Newcastle is the Town Moor, lying immediately north of the city centre.",0
dev2,Which park in England has an alliterative name?,It is larger than London's famous Hyde Park and Hampstead Heath put together and the freemen of the city have the right to graze cattle on it.,1
dev2,Which park in England has an alliterative name?,"The right incidentally extends to the pitch of St. James' Park, Newcastle United Football Club's ground, though this is not exercised, although the Freemen do collect rent for the loss of privilege.",0
dev2,Which park in England has an alliterative name?,"Honorary freemen include Bob Geldof, King Harald V of Norway, Bobby Robson, Alan Shearer, the late Nelson Mandela and the Royal Shakespeare Company.",0
dev2,Which park in England has an alliterative name?,"The Hoppings funfair, said to be the largest travelling funfair in Europe, is held here annually in June.",0
dev3,What is a soccer organization called in England?,"Another green space in Newcastle is the Town Moor, lying immediately north of the city centre.",0
dev3,What is a soccer organization called in England?,It is larger than London's famous Hyde Park and Hampstead Heath put together and the freemen of the city have the right to graze cattle on it.,0
dev3,What is a soccer organization called in England?,"The right incidentally extends to the pitch of St. James' Park, Newcastle United Football Club's ground, though this is not exercised, although the Freemen do collect rent for the loss of privilege.",1
dev3,What is a soccer organization called in England?,"Honorary freemen include Bob Geldof, King Harald V of Norway, Bobby Robson, Alan Shearer, the late Nelson Mandela and the Royal Shakespeare Company.",0
dev3,What is a soccer organization called in England?,"The Hoppings funfair, said to be the largest travelling funfair in Europe, is held here annually in June.",0
dev4,Where is the Town Moor?,"Another green space in Newcastle is the Town Moor, lying immediately north of the city centre.",1
dev4,Where is the Town Moor?,It is larger than London's famous Hyde Park and Hampstead Heath put together and the freemen of the city have the right to graze cattle on it.,0
dev4,Where is the Town Moor?,"The right incidentally extends to the pitch of St. James' Park, Newcastle United Football Club's ground, though this is not exercised, although the Freemen do collect rent for the loss of privilege.",1
dev4,Where is the Town Moor?,"Honorary freemen include Bob Geldof, King Harald V of Norway, Bobby Robson, Alan Shearer, the late Nelson Mandela and the Royal Shakespeare Company.",0
dev4,Where is the Town Moor?,"The Hoppings funfair, said to be the largest travelling funfair in Europe, is held here annually in June.",0
dev5,What makes Town Moor suitable to graze cattle on it?,"Another green space in Newcastle is the Town Moor, lying immediately north of the city centre.",1
dev5,What makes Town Moor suitable to graze cattle on it?,It is larger than London's famous Hyde Park and Hampstead Heath put together and the freemen of the city have the right to graze cattle on it.,0
dev5,What makes Town Moor suitable to graze cattle on it?,"The right incidentally extends to the pitch of St. James' Park, Newcastle United Football Club's ground, though this is not exercised, although the Freemen do collect rent for the loss of privilege.",0
dev5,What makes Town Moor suitable to graze cattle on it?,"Honorary freemen include Bob Geldof, King Harald V of Norway, Bobby Robson, Alan Shearer, the late Nelson Mandela and the Royal Shakespeare Company.",0
dev5,What makes Town Moor suitable to graze cattle on it?,"The Hoppings funfair, said to be the largest travelling funfair in Europe, is held here annually in June.",0
dev6,Where do the owners of the cattle that graze in the Town Moor live?,"Another green space in Newcastle is the Town Moor, lying immediately north of the city centre.",1
dev6,Where do the owners of the cattle that graze in the Town Moor live?,It is larger than London's famous Hyde Park and Hampstead Heath put together and the freemen of the city have the right to graze cattle on it.,0
dev6,Where do the owners of the cattle that graze in the Town Moor live?,"The right incidentally extends to the pitch of St. James' Park, Newcastle United Football Club's ground, though this is not exercised, although the Freemen do collect rent for the loss of privilege.",1
dev6,Where do the owners of the cattle that graze in the Town Moor live?,"Honorary freemen include Bob Geldof, King Harald V of Norway, Bobby Robson, Alan Shearer, the late Nelson Mandela and the Royal Shakespeare Company.",0
dev6,Where do the owners of the cattle that graze in the Town Moor live?,"The Hoppings funfair, said to be the largest travelling funfair in Europe, is held here annually in June.",0
dev7,Which is possibly found in Town Moor ?,"Another green space in Newcastle is the Town Moor, lying immediately north of the city centre.",0
dev7,Which is possibly found in Town Moor ?,It is larger than London's famous Hyde Park and Hampstead Heath put together and the freemen of the city have the right to graze cattle on it.,1
dev7,Which is possibly found in Town Moor ?,"The right incidentally extends to the pitch of St. James' Park, Newcastle United Football Club's ground, though this is not exercised, although the Freemen do collect rent for the loss of privilege.",0
dev7,Which is possibly found in Town Moor ?,"Honorary freemen include Bob Geldof, King Harald V of Norway, Bobby Robson, Alan Shearer, the late Nelson Mandela and the Royal Shakespeare Company.",0
dev7,Which is possibly found in Town Moor ?,"The Hoppings funfair, said to be the largest travelling funfair in Europe, is held here annually in June.",0
dev8,Which actors are honorary freemen?,"Another green space in Newcastle is the Town Moor, lying immediately north of the city centre.",0
dev8,Which actors are honorary freemen?,It is larger than London's famous Hyde Park and Hampstead Heath put together and the freemen of the city have the right to graze cattle on it.,0
dev8,Which actors are honorary freemen?,"The right incidentally extends to the pitch of St. James' Park, Newcastle United Football Club's ground, though this is not exercised, although the Freemen do collect rent for the loss of privilege.",0
dev8,Which actors are honorary freemen?,"Honorary freemen include Bob Geldof, King Harald V of Norway, Bobby Robson, Alan Shearer, the late Nelson Mandela and the Royal Shakespeare Company.",1
dev8,Which actors are honorary freemen?,"The Hoppings funfair, said to be the largest travelling funfair in Europe, is held here annually in June.",0
dev9,Who shares a name with an older type of transportation?,"There are 3 main bus companies providing services in the city; Arriva North East, Go North East and Stagecoach North East.",1
dev9,Who shares a name with an older type of transportation?,There are two major bus stations in the city: Haymarket bus station and Eldon Square bus station.,0
dev9,Who shares a name with an older type of transportation?,"Arriva mainly operates from Haymarket Bus Station providing the majority of services to the north of Newcastle, Northumberland and North Tyneside.",0
dev9,Who shares a name with an older type of transportation?,"Go-Ahead operates from Eldon Square Bus Station, providing the majority of services south of the river in Gateshead, South Tyneside, Sunderland, and County Durham.",0
dev9,Who shares a name with an older type of transportation?,"Stagecoach is the primary operator in the city proper, with cross-city services mainly between both the West and East ends via the city centre with some services extending out to the MetroCentre, Killingworth, Wallsend and Ponteland.",0
dev9,Who shares a name with an older type of transportation?,"Bus Services in Newcastle upon Tyne and the surrounding boroughs part of the Tyne and Wear area are coordinated by Nexus, the Tyne and Wear Passenger Transport Executive.",0
dev10,what bus station start with the letter S?,"There are 3 main bus companies providing services in the city; Arriva North East, Go North East and Stagecoach North East.",1
dev10,what bus station start with the letter S?,There are two major bus stations in the city: Haymarket bus station and Eldon Square bus station.,0
dev10,what bus station start with the letter S?,"Arriva mainly operates from Haymarket Bus Station providing the majority of services to the north of Newcastle, Northumberland and North Tyneside.",0
dev10,what bus station start with the letter S?,"Go-Ahead operates from Eldon Square Bus Station, providing the majority of services south of the river in Gateshead, South Tyneside, Sunderland, and County Durham.",0
dev10,what bus station start with the letter S?,"Stagecoach is the primary operator in the city proper, with cross-city services mainly between both the West and East ends via the city centre with some services extending out to the MetroCentre, Killingworth, Wallsend and Ponteland.",1
dev10,what bus station start with the letter S?,"Bus Services in Newcastle upon Tyne and the surrounding boroughs part of the Tyne and Wear area are coordinated by Nexus, the Tyne and Wear Passenger Transport Executive.",0
dev11,"Which of the following is not a city: Newcastle, Ponteland or Haymarket?","There are 3 main bus companies providing services in the city; Arriva North East, Go North East and Stagecoach North East.",0
dev11,"Which of the following is not a city: Newcastle, Ponteland or Haymarket?",There are two major bus stations in the city: Haymarket bus station and Eldon Square bus station.,1
dev11,"Which of the following is not a city: Newcastle, Ponteland or Haymarket?","Arriva mainly operates from Haymarket Bus Station providing the majority of services to the north of Newcastle, Northumberland and North Tyneside.",1
dev11,"Which of the following is not a city: Newcastle, Ponteland or Haymarket?","Go-Ahead operates from Eldon Square Bus Station, providing the majority of services south of the river in Gateshead, South Tyneside, Sunderland, and County Durham.",0
dev11,"Which of the following is not a city: Newcastle, Ponteland or Haymarket?","Stagecoach is the primary operator in the city proper, with cross-city services mainly between both the West and East ends via the city centre with some services extending out to the MetroCentre, Killingworth, Wallsend and Ponteland.",0
dev11,"Which of the following is not a city: Newcastle, Ponteland or Haymarket?","Bus Services in Newcastle upon Tyne and the surrounding boroughs part of the Tyne and Wear area are coordinated by Nexus, the Tyne and Wear Passenger Transport Executive.",0
dev12,what city start with the letter A?,"There are 3 main bus companies providing services in the city; Arriva North East, Go North East and Stagecoach North East.",1
dev12,what city start with the letter A?,There are two major bus stations in the city: Haymarket bus station and Eldon Square bus station.,0
dev12,what city start with the letter A?,"Arriva mainly operates from Haymarket Bus Station providing the majority of services to the north of Newcastle, Northumberland and North Tyneside.",1
dev12,what city start with the letter A?,"Go-Ahead operates from Eldon Square Bus Station, providing the majority of services south of the river in Gateshead, South Tyneside, Sunderland, and County Durham.",0
dev12,what city start with the letter A?,"Stagecoach is the primary operator in the city proper, with cross-city services mainly between both the West and East ends via the city centre with some services extending out to the MetroCentre, Killingworth, Wallsend and Ponteland.",0
dev12,what city start with the letter A?,"Bus Services in Newcastle upon Tyne and the surrounding boroughs part of the Tyne and Wear area are coordinated by Nexus, the Tyne and Wear Passenger Transport Executive.",0
dev13,"Which of the following is not a bus station: Haymarket, Killingworth or Eldon Square?","There are 3 main bus companies providing services in the city; Arriva North East, Go North East and Stagecoach North East.",0
dev13,"Which of the following is not a bus station: Haymarket, Killingworth or Eldon Square?",There are two major bus stations in the city: Haymarket bus station and Eldon Square bus station.,0
dev13,"Which of the following is not a bus station: Haymarket, Killingworth or Eldon Square?","Arriva mainly operates from Haymarket Bus Station providing the majority of services to the north of Newcastle, Northumberland and North Tyneside.",0
dev13,"Which of the following is not a bus station: Haymarket, Killingworth or Eldon Square?","Go-Ahead operates from Eldon Square Bus Station, providing the majority of services south of the river in Gateshead, South Tyneside, Sunderland, and County Durham.",0
dev13,"Which of the following is not a bus station: Haymarket, Killingworth or Eldon Square?","Stagecoach is the primary operator in the city proper, with cross-city services mainly between both the West and East ends via the city centre with some services extending out to the MetroCentre, Killingworth, Wallsend and Ponteland.",1
dev13,"Which of the following is not a bus station: Haymarket, Killingworth or Eldon Square?","Bus Services in Newcastle upon Tyne and the surrounding boroughs part of the Tyne and Wear area are coordinated by Nexus, the Tyne and Wear Passenger Transport Executive.",0
dev14,"Which of the following is not a bus company: Arriva North East, Newcastle upon Tyne, or Stagecoach North East?","There are 3 main bus companies providing services in the city; Arriva North East, Go North East and Stagecoach North East.",0
dev14,"Which of the following is not a bus company: Arriva North East, Newcastle upon Tyne, or Stagecoach North East?",There are two major bus stations in the city: Haymarket bus station and Eldon Square bus station.,0
dev14,"Which of the following is not a bus company: Arriva North East, Newcastle upon Tyne, or Stagecoach North East?","Arriva mainly operates from Haymarket Bus Station providing the majority of services to the north of Newcastle, Northumberland and North Tyneside.",0
dev14,"Which of the following is not a bus company: Arriva North East, Newcastle upon Tyne, or Stagecoach North East?","Go-Ahead operates from Eldon Square Bus Station, providing the majority of services south of the river in Gateshead, South Tyneside, Sunderland, and County Durham.",0
dev14,"Which of the following is not a bus company: Arriva North East, Newcastle upon Tyne, or Stagecoach North East?","Stagecoach is the primary operator in the city proper, with cross-city services mainly between both the West and East ends via the city centre with some services extending out to the MetroCentre, Killingworth, Wallsend and Ponteland.",0
dev14,"Which of the following is not a bus company: Arriva North East, Newcastle upon Tyne, or Stagecoach North East?","Bus Services in Newcastle upon Tyne and the surrounding boroughs part of the Tyne and Wear area are coordinated by Nexus, the Tyne and Wear Passenger Transport Executive.",1
dev15,what bus company start with the letter G?,"There are 3 main bus companies providing services in the city; Arriva North East, Go North East and Stagecoach North East.",0
dev15,what bus company start with the letter G?,There are two major bus stations in the city: Haymarket bus station and Eldon Square bus station.,0
dev15,what bus company start with the letter G?,"Arriva mainly operates from Haymarket Bus Station providing the majority of services to the north of Newcastle, Northumberland and North Tyneside.",0
dev15,what bus company start with the letter G?,"Go-Ahead operates from Eldon Square Bus Station, providing the majority of services south of the river in Gateshead, South Tyneside, Sunderland, and County Durham.",1
dev15,what bus company start with the letter G?,"Stagecoach is the primary operator in the city proper, with cross-city services mainly between both the West and East ends via the city centre with some services extending out to the MetroCentre, Killingworth, Wallsend and Ponteland.",0
dev15,what bus company start with the letter G?,"Bus Services in Newcastle upon Tyne and the surrounding boroughs part of the Tyne and Wear area are coordinated by Nexus, the Tyne and Wear Passenger Transport Executive.",0
dev16,what bus station starts with the letter A?,"There are 3 main bus companies providing services in the city; Arriva North East, Go North East and Stagecoach North East.",1
dev16,what bus station starts with the letter A?,There are two major bus stations in the city: Haymarket bus station and Eldon Square bus station.,0
dev16,what bus station starts with the letter A?,"Arriva mainly operates from Haymarket Bus Station providing the majority of services to the north of Newcastle, Northumberland and North Tyneside.",0
dev16,what bus station starts with the letter A?,"Go-Ahead operates from Eldon Square Bus Station, providing the majority of services south of the river in Gateshead, South Tyneside, Sunderland, and County Durham.",0
dev16,what bus station starts with the letter A?,"Stagecoach is the primary operator in the city proper, with cross-city services mainly between both the West and East ends via the city centre with some services extending out to the MetroCentre, Killingworth, Wallsend and Ponteland.",0
dev16,what bus station starts with the letter A?,"Bus Services in Newcastle upon Tyne and the surrounding boroughs part of the Tyne and Wear area are coordinated by Nexus, the Tyne and Wear Passenger Transport Executive.",0
dev17,What would be done for people who need more information?,"Following guidelines set in the National Cycling strategy, Newcastle first developed its cycling strategy in 1998.",0
dev17,What would be done for people who need more information?,"As of 2012, the local council social aims and objectives for cycling include: highlighting the usage of cycling to cut city congestion; educating that cycling promotes healthy living… The authority also has infrastructure aims and objectives which include: developing on road cycle networks on quieter streets; making safer routes on busier streets; innovating and implementing contraflows on one way streets; developing the existing off road cycle route networks and improve signage; joining up routes that are partially or completely isolated; Increase the number of cycle parking facilities; working with employers to integrate cycling into workplace travel plans; link the local networks to national networks.",1
dev18,How will people be assured that their cycles are secure?,"Following guidelines set in the National Cycling strategy, Newcastle first developed its cycling strategy in 1998.",0
dev18,How will people be assured that their cycles are secure?,"As of 2012, the local council social aims and objectives for cycling include: highlighting the usage of cycling to cut city congestion; educating that cycling promotes healthy living… The authority also has infrastructure aims and objectives which include: developing on road cycle networks on quieter streets; making safer routes on busier streets; innovating and implementing contraflows on one way streets; developing the existing off road cycle route networks and improve signage; joining up routes that are partially or completely isolated; Increase the number of cycle parking facilities; working with employers to integrate cycling into workplace travel plans; link the local networks to national networks.",1
dev19,What would be done about routes that are off the beaten path?,"Following guidelines set in the National Cycling strategy, Newcastle first developed its cycling strategy in 1998.",0
dev19,What would be done about routes that are off the beaten path?,"As of 2012, the local council social aims and objectives for cycling include: highlighting the usage of cycling to cut city congestion; educating that cycling promotes healthy living… The authority also has infrastructure aims and objectives which include: developing on road cycle networks on quieter streets; making safer routes on busier streets; innovating and implementing contraflows on one way streets; developing the existing off road cycle route networks and improve signage; joining up routes that are partially or completely isolated; Increase the number of cycle parking facilities; working with employers to integrate cycling into workplace travel plans; link the local networks to national networks.",1
dev20,What goal does the city needs to implement on the streets?,"Following guidelines set in the National Cycling strategy, Newcastle first developed its cycling strategy in 1998.",0
dev20,What goal does the city needs to implement on the streets?,"As of 2012, the local council social aims and objectives for cycling include: highlighting the usage of cycling to cut city congestion; educating that cycling promotes healthy living… The authority also has infrastructure aims and objectives which include: developing on road cycle networks on quieter streets; making safer routes on busier streets; innovating and implementing contraflows on one way streets; developing the existing off road cycle route networks and improve signage; joining up routes that are partially or completely isolated; Increase the number of cycle parking facilities; working with employers to integrate cycling into workplace travel plans; link the local networks to national networks.",1
dev21,What has been added to streets to allow traffic in both directions?,"Following guidelines set in the National Cycling strategy, Newcastle first developed its cycling strategy in 1998.",0
dev21,What has been added to streets to allow traffic in both directions?,"As of 2012, the local council social aims and objectives for cycling include: highlighting the usage of cycling to cut city congestion; educating that cycling promotes healthy living… The authority also has infrastructure aims and objectives which include: developing on road cycle networks on quieter streets; making safer routes on busier streets; innovating and implementing contraflows on one way streets; developing the existing off road cycle route networks and improve signage; joining up routes that are partially or completely isolated; Increase the number of cycle parking facilities; working with employers to integrate cycling into workplace travel plans; link the local networks to national networks.",1
dev22,How is the city convincing people that cycling is better?,"Following guidelines set in the National Cycling strategy, Newcastle first developed its cycling strategy in 1998.",0
dev22,How is the city convincing people that cycling is better?,"As of 2012, the local council social aims and objectives for cycling include: highlighting the usage of cycling to cut city congestion; educating that cycling promotes healthy living… The authority also has infrastructure aims and objectives which include: developing on road cycle networks on quieter streets; making safer routes on busier streets; innovating and implementing contraflows on one way streets; developing the existing off road cycle route networks and improve signage; joining up routes that are partially or completely isolated; Increase the number of cycle parking facilities; working with employers to integrate cycling into workplace travel plans; link the local networks to national networks.",1
